ts_code,symbol,name,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l3_code,sw_l3_name,in_date,fetch_date,data_source
001309.SZ,001309,德明利,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20240730,2026-08-01,tushare
300053.SZ,300053,航宇微,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20240730,2026-08-01,tushare
301536.SZ,301536,星宸科技,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20240318,2026-08-01,tushare
688702.SH,688702,盛科通信-U,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20230908,2026-08-01,tushare
688709.SH,688709,成都华微,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20240119,2026-08-01,tushare
603316.SH,603316,诚邦股份,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20260701,2026-08-01,tushare
688825.SH,688825,长鑫科技,801080.SI,电子,801081.SI,半导体,850814.SI,数字芯片设计,20260710,2026-08-01,tushare
600171.SH,600171,上海贝岭,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,19980924,2026-08-01,tushare
688391.SH,688391,钜泉科技,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220826,2026-08-01,tushare
688220.SH,688220,翱捷科技-U,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20211224,2026-08-01,tushare
688173.SH,688173,希荻微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220107,2026-08-01,tushare
688141.SH,688141,杰华特,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20221209,2026-08-01,tushare
300671.SZ,300671,富满微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20170615,2026-08-01,tushare
688045.SH,688045,必易微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220513,2026-08-01,tushare
300661.SZ,300661,圣邦股份,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20170522,2026-08-01,tushare
688368.SH,688368,晶丰明源,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20190919,2026-08-01,tushare
300782.SZ,300782,卓胜微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20190529,2026-08-01,tushare
603068.SH,603068,博通集成,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20190326,2026-08-01,tushare
688286.SH,688286,敏芯股份,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20200722,2026-08-01,tushare
688508.SH,688508,芯朋微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20200706,2026-08-01,tushare
688536.SH,688536,思瑞浦,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20200904,2026-08-01,tushare
688052.SH,688052,纳芯微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220401,2026-08-01,tushare
688153.SH,688153,唯捷创芯,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220401,2026-08-01,tushare
688209.SH,688209,英集芯,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220401,2026-08-01,tushare
688325.SH,688325,赛微微电,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220401,2026-08-01,tushare
688601.SH,688601,力芯微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20210609,2026-08-01,tushare
688798.SH,688798,艾为电子,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20210729,2026-08-01,tushare
688270.SH,688270,ST臻镭,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220114,2026-08-01,tushare
688381.SH,688381,帝奥微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220805,2026-08-01,tushare
688653.SH,688653,康希通信,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20231117,2026-08-01,tushare
688458.SH,688458,美芯晟,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20230504,2026-08-01,tushare
688512.SH,688512,慧智微-U,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20230504,2026-08-01,tushare
603160.SH,603160,汇顶科技,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20170629,2026-08-01,tushare
688130.SH,688130,晶华微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220715,2026-08-01,tushare
688790.SH,688790,昂瑞微-UW,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20251201,2026-08-01,tushare
600877.SH,600877,电科芯片,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220729,2026-08-01,tushare
688582.SH,688582,芯动联科,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20230609,2026-08-01,tushare
688484.SH,688484,南芯科技,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20230317,2026-08-01,tushare
688515.SH,688515,裕太微-U,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20230120,2026-08-01,tushare
688699.SH,688699,明微电子,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20201207,2026-08-01,tushare
688061.SH,688061,灿瑞科技,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20220923,2026-08-01,tushare
603375.SH,603375,盛景微,801080.SI,电子,801081.SI,半导体,850815.SI,模拟芯片设计,20240108,2026-08-01,tushare
688249.SH,688249,晶合集成,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20230414,2026-08-01,tushare
688396.SH,688396,华润微,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20200204,2026-08-01,tushare
688981.SH,688981,中芯国际,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20200706,2026-08-01,tushare
688469.SH,688469,芯联集成-U,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20230504,2026-08-01,tushare
300456.SZ,300456,赛微电子,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20200730,2026-08-01,tushare
688347.SH,688347,华虹宏力,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20230731,2026-08-01,tushare
688691.SH,688691,灿芯股份,801080.SI,电子,801081.SI,半导体,850816.SI,集成电路制造,20240322,2026-08-01,tushare
002156.SZ,002156,通富微电,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20070815,2026-08-01,tushare
002185.SZ,002185,华天科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20071119,2026-08-01,tushare
603005.SH,603005,晶方科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20140122,2026-08-01,tushare
688362.SH,688362,甬矽电子,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20221028,2026-08-01,tushare
002077.SZ,002077,大港股份,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20150701,2026-08-01,tushare
688135.SH,688135,利扬芯片,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20201026,2026-08-01,tushare
688216.SH,688216,气派科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20210607,2026-08-01,tushare
688403.SH,688403,汇成股份,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20220805,2026-08-01,tushare
688372.SH,688372,伟测科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20220930,2026-08-01,tushare
688352.SH,688352,颀中科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20230331,2026-08-01,tushare
600584.SH,600584,长电科技,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20110110,2026-08-01,tushare
301348.SZ,301348,蓝箭电子,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20230731,2026-08-01,tushare
688820.SH,688820,盛合晶微,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20260403,2026-08-01,tushare
920139.BJ,920139.BJ,华岭股份,801080.SI,电子,801081.SI,半导体,850817.SI,集成电路封测,20220930,2026-08-01,tushare
688729.SH,688729,屹唐股份,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20250620,2026-08-01,tushare
688409.SH,688409,富创精密,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20220916,2026-08-01,tushare
688120.SH,688120,华海清科,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20220520,2026-08-01,tushare
301297.SZ,301297,富乐德,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20221223,2026-08-01,tushare
301369.SZ,301369,联动科技,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20220909,2026-08-01,tushare
688072.SH,688072,拓荆科技,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20220401,2026-08-01,tushare
688419.SH,688419,耐科装备,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20221021,2026-08-01,tushare
688652.SH,688652,京仪装备,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20231117,2026-08-01,tushare
603061.SH,603061,金海通,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20230224,2026-08-01,tushare
688478.SH,688478,晶升股份,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20230331,2026-08-01,tushare
688361.SH,688361,中科飞测,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20230504,2026-08-01,tushare
688785.SH,688785,恒运昌,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20260109,2026-08-01,tushare
688200.SH,688200,华峰测控,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
002371.SZ,002371,北方华创,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
003043.SZ,003043,华亚智能,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
688082.SH,688082,盛美上海,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20211105,2026-08-01,tushare
300604.SZ,300604,长川科技,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
688605.SH,688605,先锋精科,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20241122,2026-08-01,tushare
603690.SH,603690,至纯科技,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
688037.SH,688037,芯源微,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
688012.SH,688012,中微公司,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20210730,2026-08-01,tushare
301629.SZ,301629,矽电股份,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20250307,2026-08-01,tushare
603991.SH,603991,领先股份,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20250811,2026-08-01,tushare
920186.BJ,920186.BJ,中科仪,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20260422,2026-08-01,tushare
688809.SH,688809,强一股份,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20251212,2026-08-01,tushare
301583.SZ,301583,托伦斯,801080.SI,电子,801081.SI,半导体,850818.SI,半导体设备,20260619,2026-08-01,tushare
600601.SH,600601,方正科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,19901219,2026-08-01,tushare
000823.SZ,000823,超声电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,19971008,2026-08-01,tushare
600183.SH,600183,生益科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,19981028,2026-08-01,tushare
002134.SZ,002134,天津普林,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20070515,2026-08-01,tushare
002384.SZ,002384,东山精密,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20100322,2026-08-01,tushare
002436.SZ,002436,兴森科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20110110,2026-08-01,tushare
002463.SZ,002463,沪电股份,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20100809,2026-08-01,tushare
002815.SZ,002815,崇达技术,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20161012,2026-08-01,tushare
603186.SH,603186,华正新材,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20161219,2026-08-01,tushare
603228.SH,603228,景旺电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20161219,2026-08-01,tushare
002579.SZ,002579,中京电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20110426,2026-08-01,tushare
300476.SZ,300476,胜宏科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20150115,2026-08-01,tushare
002913.SZ,002913,奥士康,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20171121,2026-08-01,tushare
603920.SH,603920,世运电路,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20170419,2026-08-01,tushare
300903.SZ,300903,科翔股份,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20201026,2026-08-01,tushare
301176.SZ,301176,逸豪新材,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20220909,2026-08-01,tushare
002916.SZ,002916,深南电路,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20171208,2026-08-01,tushare
300657.SZ,300657,弘信电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20170504,2026-08-01,tushare
301366.SZ,301366,一博科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20220909,2026-08-01,tushare
002938.SZ,002938,鹏鼎控股,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20180918,2026-08-01,tushare
300739.SZ,300739,明阳电路,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20180129,2026-08-01,tushare
688655.SH,688655,迅捷兴,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210421,2026-08-01,tushare
300964.SZ,300964,本川智能,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210727,2026-08-01,tushare
300814.SZ,300814,中富电路,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210727,2026-08-01,tushare
301041.SZ,301041,金百泽,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210727,2026-08-01,tushare
688183.SH,688183,生益电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210205,2026-08-01,tushare
300936.SZ,300936,中英科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210126,2026-08-01,tushare
605058.SH,605058,澳弘电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20200924,2026-08-01,tushare
300852.SZ,300852,四会富仕,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20200629,2026-08-01,tushare
688519.SH,688519,南亚新材,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20200731,2026-08-01,tushare
603328.SH,603328,依顿电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20040621,2026-08-01,tushare
603936.SH,603936,博敏电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20151209,2026-08-01,tushare
301282.SZ,301282,金禄电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20220805,2026-08-01,tushare
603386.SH,603386,骏亚科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20170828,2026-08-01,tushare
301628.SZ,301628,强达电路,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20241018,2026-08-01,tushare
301132.SZ,301132,满坤科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20220725,2026-08-01,tushare
603459.SH,603459,红板科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20260323,2026-08-01,tushare
920060.BJ,920060.BJ,万源通,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20241108,2026-08-01,tushare
688020.SH,688020,方邦股份,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20210730,2026-08-01,tushare
603175.SH,603175,超颖电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20250926,2026-08-01,tushare
301251.SZ,301251,威尔高,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20230821,2026-08-01,tushare
002636.SZ,002636,金安国纪,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20110117,2026-08-01,tushare
605258.SH,605258,协和电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20201123,2026-08-01,tushare
920821.BJ,920821.BJ,则成电子,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20220622,2026-08-01,tushare
001389.SZ,001389,广合科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20240318,2026-08-01,tushare
002288.SZ,002288,*ST超华(退市),801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20090817,2026-08-01,tushare
002618.SZ,002618,丹邦退(退市),801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20110907,2026-08-01,tushare
002552.SZ,002552,宝鼎科技,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20260701,2026-08-01,tushare
001232.SZ,001232,嘉立创,801080.SI,电子,801083.SI,元件,850822.SI,印制电路板,20260717,2026-08-01,tushare
600237.SH,600237,铜峰电子,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20000609,2026-08-01,tushare
000636.SZ,000636,风华高科,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,19961129,2026-08-01,tushare
600563.SH,600563,法拉电子,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20021210,2026-08-01,tushare
002199.SZ,002199,*ST东晶,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20071220,2026-08-01,tushare
002138.SZ,002138,顺络电子,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20080602,2026-08-01,tushare
603989.SH,603989,艾华集团,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20150106,2026-08-01,tushare
300460.SZ,300460,ST惠伦,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20150106,2026-08-01,tushare
920981.BJ,920981.BJ,晶赛科技,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20211115,2026-08-01,tushare
002484.SZ,002484,江海股份,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20100927,2026-08-01,tushare
603738.SH,603738,泰晶科技,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20160928,2026-08-01,tushare
301566.SZ,301566,达利凯普,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20231222,2026-08-01,tushare
688539.SH,688539,高华科技,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20230331,2026-08-01,tushare
300975.SZ,300975,商络电子,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20220729,2026-08-01,tushare
300408.SZ,300408,三环集团,801080.SI,电子,801083.SI,元件,850823.SI,被动元件,20140127,2026-08-01,tushare
