scenario,factor,h,regime,ic_lo,ic_hi,dIC,dt,n_hi,n_lo,dIC_h1,dIC_h2,stable,dt_adj_sqrtN,pass_bonf_z
hito,mom10,3,lu_premium_1d,-0.0503,-0.0868,-0.0366,-2.02,166,166,-0.0185,-0.0472,True,-0.258,False
hito,mom10,5,limit_up_count,-0.0852,-0.079,0.0062,0.32,165,156,-0.0283,0.0386,False,0.041,False
hito,mom10,5,limit_up_count_ma5,-0.0906,-0.0787,0.0119,0.64,165,165,0.0044,0.0147,True,0.082,False
hito,mom10,5,blow_rate,-0.0605,-0.083,-0.0225,-1.22,163,166,-0.0,-0.0239,True,-0.156,False
hito,mom10,5,max_board_height,-0.058,-0.1026,-0.0446,-2.42,158,152,-0.0503,-0.033,True,-0.309,False
hito,mom10,5,lu_premium_1d,-0.0502,-0.1012,-0.051,-2.87,166,164,-0.0595,-0.0356,True,-0.366,False
hito,mom10,10,limit_up_count,-0.1071,-0.1022,0.0049,0.26,161,156,-0.0045,0.0072,False,0.033,False
hito,mom10,10,limit_up_count_ma5,-0.093,-0.1139,-0.021,-1.21,163,165,-0.0036,-0.0455,True,-0.154,False
hito,mom10,10,blow_rate,-0.0712,-0.0968,-0.0255,-1.41,162,163,-0.0092,-0.0181,True,-0.18,False
hito,mom10,10,max_board_height,-0.0729,-0.1168,-0.0439,-2.37,156,152,-0.0133,-0.0594,True,-0.302,False
hito,mom10,10,lu_premium_1d,-0.0842,-0.092,-0.0078,-0.44,165,162,-0.0189,0.011,False,-0.056,False
hito,mom20,1,limit_up_count,-0.0526,-0.0696,-0.0169,-0.82,166,158,-0.0472,0.0139,False,-0.105,False
hito,mom20,1,limit_up_count_ma5,-0.0787,-0.0577,0.021,1.05,167,165,-0.0017,0.0428,False,0.134,False
hito,mom20,1,blow_rate,-0.0684,-0.0597,0.0087,0.44,166,167,0.0305,-0.0019,False,0.056,False
hito,mom20,1,max_board_height,-0.0391,-0.0852,-0.0461,-2.33,158,152,-0.0684,-0.0169,True,-0.297,False
hito,mom20,1,lu_premium_1d,-0.0581,-0.0778,-0.0198,-1.01,167,167,-0.039,0.0017,False,-0.129,False
hito,mom20,3,limit_up_count,-0.083,-0.0871,-0.004,-0.2,165,157,-0.0326,0.0209,False,-0.026,False
hito,mom20,3,limit_up_count_ma5,-0.097,-0.0782,0.0188,0.95,167,165,-0.0082,0.0421,False,0.121,False
hito,mom20,3,blow_rate,-0.0614,-0.0898,-0.0285,-1.42,165,166,-0.0105,-0.0264,True,-0.181,False
hito,mom20,3,max_board_height,-0.0617,-0.0936,-0.0319,-1.66,158,152,-0.0395,-0.0103,True,-0.212,False
hito,mom20,3,lu_premium_1d,-0.0685,-0.0962,-0.0278,-1.45,166,166,-0.0323,-0.0155,True,-0.185,False
hito,mom20,5,limit_up_count,-0.1002,-0.0948,0.0053,0.27,165,156,-0.0199,0.0248,False,0.034,False
hito,mom20,5,limit_up_count_ma5,-0.1011,-0.0841,0.017,0.87,165,165,0.0116,0.0162,True,0.111,False
hito,mom20,5,blow_rate,-0.0699,-0.1076,-0.0377,-1.94,163,166,0.0023,-0.0539,False,-0.248,False
hito,mom20,5,max_board_height,-0.0617,-0.1007,-0.039,-2.03,158,152,-0.0289,-0.0355,True,-0.259,False
hito,mom20,5,lu_premium_1d,-0.0729,-0.1013,-0.0284,-1.52,166,164,-0.0395,-0.0088,True,-0.194,False
hito,mom20,10,limit_up_count,-0.1093,-0.1018,0.0075,0.38,161,156,0.0084,-0.0033,False,0.048,False
hito,mom20,10,limit_up_count_ma5,-0.0925,-0.1034,-0.011,-0.59,163,165,-0.0034,-0.0264,True,-0.075,False
hito,mom20,10,blow_rate,-0.0744,-0.1089,-0.0346,-1.78,162,163,-0.0074,-0.0335,True,-0.227,False
hito,mom20,10,max_board_height,-0.0742,-0.0963,-0.0221,-1.15,156,152,0.013,-0.0354,False,-0.147,False
hito,mom20,10,lu_premium_1d,-0.0999,-0.0838,0.0162,0.88,165,162,0.0123,0.0291,True,0.112,False
hito,rev5,1,limit_up_count,0.0496,0.0369,-0.0127,-0.65,166,158,0.0341,-0.0627,False,-0.083,False
hito,rev5,1,limit_up_count_ma5,0.0523,0.038,-0.0143,-0.74,167,165,0.0266,-0.0553,False,-0.094,False
hito,rev5,1,blow_rate,0.038,0.0423,0.0042,0.23,166,167,-0.0323,0.0257,False,0.029,False
hito,rev5,1,max_board_height,0.0195,0.0585,0.039,1.92,158,152,0.0703,0.003,True,0.245,False
hito,rev5,1,lu_premium_1d,0.0219,0.0686,0.0467,2.49,167,167,0.0485,0.0398,True,0.318,False
hito,rev5,3,limit_up_count,0.0639,0.056,-0.0079,-0.45,165,157,0.0442,-0.0623,False,-0.057,False
hito,rev5,3,limit_up_count_ma5,0.0717,0.0588,-0.0129,-0.73,167,165,0.047,-0.0752,False,-0.093,False
hito,rev5,3,blow_rate,0.0331,0.0651,0.0319,1.85,165,166,0.0087,0.0321,True,0.236,False
hito,rev5,3,max_board_height,0.0506,0.0732,0.0227,1.26,158,152,0.0395,-0.0026,False,0.161,False
hito,rev5,3,lu_premium_1d,0.0364,0.0817,0.0453,2.65,166,166,0.0482,0.0352,True,0.338,False
hito,rev5,5,limit_up_count,0.0706,0.0609,-0.0097,-0.53,165,156,0.0463,-0.0701,False,-0.068,False
hito,rev5,5,limit_up_count_ma5,0.0755,0.0673,-0.0082,-0.45,165,165,0.0399,-0.0572,False,-0.057,False
hito,rev5,5,blow_rate,0.0387,0.0725,0.0338,1.89,163,166,-0.0058,0.0508,False,0.241,False
hito,rev5,5,max_board_height,0.049,0.0875,0.0385,2.18,158,152,0.051,0.0191,True,0.278,False
hito,rev5,5,lu_premium_1d,0.0374,0.0844,0.0471,2.68,166,164,0.0506,0.0353,True,0.342,False
hito,rev5,10,limit_up_count,0.0776,0.075,-0.0025,-0.14,161,156,0.0187,-0.0244,False,-0.018,False
hito,rev5,10,limit_up_count_ma5,0.075,0.0838,0.0089,0.51,163,165,0.0172,0.0034,True,0.065,False
hito,rev5,10,blow_rate,0.0554,0.0698,0.0144,0.81,162,163,-0.0001,0.0121,False,0.103,False
hito,rev5,10,max_board_height,0.0581,0.0985,0.0403,2.31,156,152,0.0321,0.0421,True,0.295,False
hito,rev5,10,lu_premium_1d,0.049,0.0844,0.0354,2.06,165,162,0.0432,0.0204,True,0.263,False
hito,std5,1,limit_up_count,-0.0523,-0.0561,-0.0038,-0.2,166,158,-0.039,0.0383,False,-0.026,False
hito,std5,1,limit_up_count_ma5,-0.0679,-0.0516,0.0164,0.88,167,165,-0.0168,0.0513,False,0.112,False
hito,std5,1,blow_rate,-0.0498,-0.0644,-0.0146,-0.84,166,167,0.0164,-0.0374,False,-0.107,False
hito,std5,1,max_board_height,-0.0427,-0.0631,-0.0204,-1.1,158,152,-0.043,0.0044,False,-0.14,False
hito,std5,1,lu_premium_1d,-0.054,-0.0665,-0.0126,-0.7,167,167,-0.0505,0.0251,False,-0.089,False
hito,std5,3,limit_up_count,-0.0833,-0.0799,0.0034,0.2,165,157,-0.0352,0.045,False,0.026,False
hito,std5,3,limit_up_count_ma5,-0.0833,-0.0818,0.0015,0.09,167,165,-0.0451,0.0468,False,0.011,False
hito,std5,3,blow_rate,-0.0626,-0.0845,-0.0219,-1.28,165,166,0.0004,-0.0316,False,-0.163,False
hito,std5,3,max_board_height,-0.071,-0.0898,-0.0188,-1.08,158,152,-0.0417,0.0087,False,-0.138,False
hito,std5,3,lu_premium_1d,-0.0771,-0.0869,-0.0097,-0.58,166,166,-0.0273,0.0121,False,-0.074,False
hito,std5,5,limit_up_count,-0.094,-0.0893,0.0047,0.26,165,156,-0.0351,0.0429,False,0.033,False
hito,std5,5,limit_up_count_ma5,-0.0909,-0.0859,0.005,0.28,165,165,-0.0327,0.0381,False,0.036,False
hito,std5,5,blow_rate,-0.0724,-0.1071,-0.0347,-1.96,163,166,-0.0063,-0.0427,True,-0.25,False
hito,std5,5,max_board_height,-0.0683,-0.1033,-0.035,-1.94,158,152,-0.044,-0.0106,True,-0.248,False
hito,std5,5,lu_premium_1d,-0.0777,-0.1015,-0.0238,-1.38,166,164,-0.0291,-0.0105,True,-0.176,False
hito,std5,10,limit_up_count,-0.1024,-0.105,-0.0026,-0.14,161,156,-0.023,0.0084,False,-0.018,False
hito,std5,10,limit_up_count_ma5,-0.0897,-0.1107,-0.021,-1.18,163,165,-0.0476,-0.0,True,-0.151,False
hito,std5,10,blow_rate,-0.0753,-0.1204,-0.0452,-2.5,162,163,-0.0006,-0.057,True,-0.319,False
hito,std5,10,max_board_height,-0.072,-0.1169,-0.0449,-2.37,156,152,-0.0539,-0.0087,True,-0.302,False
hito,std5,10,lu_premium_1d,-0.0896,-0.0996,-0.0101,-0.57,165,162,-0.0159,0.0057,False,-0.073,False
hito,std20,1,limit_up_count,-0.0501,-0.0563,-0.0061,-0.3,166,158,-0.0121,-0.0008,True,-0.038,False
hito,std20,1,limit_up_count_ma5,-0.0647,-0.0562,0.0085,0.44,167,165,-0.0061,0.0222,False,0.056,False
hito,std20,1,blow_rate,-0.0453,-0.0719,-0.0266,-1.4,166,167,-0.0205,-0.0195,True,-0.179,False
hito,std20,1,max_board_height,-0.0416,-0.0568,-0.0152,-0.78,158,152,-0.026,0.0075,False,-0.1,False
hito,std20,1,lu_premium_1d,-0.0492,-0.0549,-0.0056,-0.3,167,167,-0.0554,0.0446,False,-0.038,False
hito,std20,3,limit_up_count,-0.0738,-0.0755,-0.0017,-0.09,165,157,-0.0181,0.0115,False,-0.011,False
hito,std20,3,limit_up_count_ma5,-0.0744,-0.084,-0.0096,-0.51,167,165,-0.0381,0.0149,False,-0.065,False
hito,std20,3,blow_rate,-0.0522,-0.0901,-0.0379,-2.02,165,166,-0.0358,-0.0248,True,-0.258,False
hito,std20,3,max_board_height,-0.0689,-0.0784,-0.0095,-0.5,158,152,-0.0392,0.0279,False,-0.064,False
hito,std20,3,lu_premium_1d,-0.0694,-0.0715,-0.0021,-0.12,166,166,-0.0308,0.0309,False,-0.015,False
hito,std20,5,limit_up_count,-0.084,-0.0847,-0.0006,-0.03,165,156,-0.0263,0.0193,False,-0.004,False
hito,std20,5,limit_up_count_ma5,-0.0818,-0.0852,-0.0034,-0.17,165,165,-0.0233,0.0102,False,-0.022,False
hito,std20,5,blow_rate,-0.0505,-0.1069,-0.0564,-2.89,163,166,-0.0386,-0.0546,True,-0.369,False
hito,std20,5,max_board_height,-0.0602,-0.0948,-0.0346,-1.79,158,152,-0.0504,-0.0014,True,-0.228,False
hito,std20,5,lu_premium_1d,-0.0686,-0.077,-0.0085,-0.44,166,164,-0.008,-0.0014,True,-0.056,False
hito,std20,10,limit_up_count,-0.0892,-0.0992,-0.01,-0.49,161,156,-0.0246,-0.0063,True,-0.063,False
hito,std20,10,limit_up_count_ma5,-0.0774,-0.1052,-0.0278,-1.44,163,165,-0.0444,-0.0176,True,-0.184,False
hito,std20,10,blow_rate,-0.0575,-0.1189,-0.0615,-3.16,162,163,-0.0293,-0.0629,True,-0.403,False
hito,std20,10,max_board_height,-0.0715,-0.104,-0.0325,-1.59,156,152,-0.0547,0.0173,False,-0.203,False
hito,std20,10,lu_premium_1d,-0.082,-0.0839,-0.002,-0.1,165,162,-0.0117,0.0158,False,-0.013,False
hito,amp5,1,limit_up_count,-0.0736,-0.0882,-0.0146,-0.69,166,158,-0.0366,0.0068,False,-0.088,False
hito,amp5,1,limit_up_count_ma5,-0.0859,-0.0791,0.0068,0.34,167,165,-0.0116,0.022,False,0.043,False
hito,amp5,1,blow_rate,-0.0826,-0.0858,-0.0031,-0.16,166,167,0.0223,-0.009,False,-0.02,False
hito,amp5,1,max_board_height,-0.0644,-0.0932,-0.0288,-1.4,158,152,-0.057,0.0106,False,-0.179,False
hito,amp5,1,lu_premium_1d,-0.0837,-0.0845,-0.0008,-0.04,167,167,-0.0589,0.0609,False,-0.005,False
hito,amp5,3,limit_up_count,-0.1044,-0.1086,-0.0041,-0.21,165,157,-0.0355,0.0244,False,-0.027,False
hito,amp5,3,limit_up_count_ma5,-0.1062,-0.1079,-0.0017,-0.09,167,165,-0.0274,0.017,False,-0.011,False
hito,amp5,3,blow_rate,-0.0899,-0.1108,-0.021,-1.07,165,166,-0.0108,-0.0078,True,-0.137,False
hito,amp5,3,max_board_height,-0.1014,-0.11,-0.0086,-0.44,158,152,-0.0404,0.0368,False,-0.056,False
hito,amp5,3,lu_premium_1d,-0.101,-0.1086,-0.0076,-0.41,166,166,-0.0337,0.0266,False,-0.052,False
hito,amp5,5,limit_up_count,-0.1148,-0.1142,0.0006,0.03,165,156,-0.0341,0.028,False,0.004,False
hito,amp5,5,limit_up_count_ma5,-0.11,-0.1081,0.0019,0.1,165,165,-0.0162,0.0104,False,0.013,False
hito,amp5,5,blow_rate,-0.0928,-0.1337,-0.0409,-2.05,163,166,-0.0112,-0.0394,True,-0.262,False
hito,amp5,5,max_board_height,-0.0996,-0.118,-0.0185,-0.94,158,152,-0.0274,0.015,False,-0.12,False
hito,amp5,5,lu_premium_1d,-0.0987,-0.1159,-0.0172,-0.9,166,164,-0.0234,0.0014,False,-0.115,False
hito,amp5,10,limit_up_count,-0.1155,-0.1289,-0.0134,-0.65,161,156,-0.043,0.005,False,-0.083,False
hito,amp5,10,limit_up_count_ma5,-0.1031,-0.1328,-0.0297,-1.55,163,165,-0.0567,-0.0106,True,-0.198,False
hito,amp5,10,blow_rate,-0.0898,-0.1481,-0.0583,-2.94,162,163,-0.0098,-0.0647,True,-0.375,False
hito,amp5,10,max_board_height,-0.1006,-0.1346,-0.0339,-1.63,156,152,-0.0418,0.0092,False,-0.208,False
hito,amp5,10,lu_premium_1d,-0.1136,-0.1142,-0.0006,-0.03,165,162,-0.0093,0.0213,False,-0.004,False
hito,to_level,1,limit_up_count,-0.0459,-0.046,-0.0001,-0.01,166,158,-0.0001,-0.0025,True,-0.001,False
hito,to_level,1,limit_up_count_ma5,-0.0466,-0.0435,0.0031,0.21,167,165,0.0002,0.0031,True,0.027,False
hito,to_level,1,blow_rate,-0.0393,-0.0507,-0.0115,-0.8,166,167,-0.0043,-0.0073,True,-0.102,False
hito,to_level,1,max_board_height,-0.0457,-0.0494,-0.0037,-0.24,158,152,-0.0006,0.0078,False,-0.031,False
hito,to_level,1,lu_premium_1d,-0.0353,-0.0496,-0.0143,-0.98,167,167,-0.0345,0.0077,False,-0.125,False
hito,to_level,3,limit_up_count,-0.0605,-0.0662,-0.0057,-0.4,165,157,-0.0168,0.0027,False,-0.051,False
hito,to_level,3,limit_up_count_ma5,-0.0617,-0.068,-0.0062,-0.45,167,165,-0.011,-0.0068,True,-0.057,False
hito,to_level,3,blow_rate,-0.047,-0.0648,-0.0178,-1.27,165,166,-0.02,-0.0035,True,-0.162,False
hito,to_level,3,max_board_height,-0.0583,-0.0641,-0.0058,-0.39,158,152,-0.0248,0.023,False,-0.05,False
hito,to_level,3,lu_premium_1d,-0.0485,-0.0585,-0.0101,-0.72,166,166,-0.0309,0.0146,False,-0.092,False
hito,to_level,5,limit_up_count,-0.071,-0.0755,-0.0044,-0.31,165,156,-0.0146,-0.0005,True,-0.04,False
hito,to_level,5,limit_up_count_ma5,-0.0623,-0.0735,-0.0112,-0.77,165,165,-0.0048,-0.0259,True,-0.098,False
hito,to_level,5,blow_rate,-0.0572,-0.0771,-0.0198,-1.37,163,166,-0.0101,-0.0142,True,-0.175,False
hito,to_level,5,max_board_height,-0.059,-0.0724,-0.0134,-0.91,158,152,-0.0154,0.0026,False,-0.116,False
hito,to_level,5,lu_premium_1d,-0.0486,-0.0697,-0.0212,-1.54,166,164,-0.0282,-0.0087,True,-0.197,False
hito,to_level,10,limit_up_count,-0.0791,-0.0956,-0.0164,-1.08,161,156,-0.0191,-0.0244,True,-0.138,False
hito,to_level,10,limit_up_count_ma5,-0.063,-0.0962,-0.0332,-2.23,163,165,-0.0308,-0.0431,True,-0.285,False
hito,to_level,10,blow_rate,-0.0633,-0.1015,-0.0382,-2.65,162,163,-0.0195,-0.0342,True,-0.338,False
hito,to_level,10,max_board_height,-0.0715,-0.086,-0.0145,-0.94,156,152,-0.0196,0.0139,False,-0.12,False
hito,to_level,10,lu_premium_1d,-0.0645,-0.0811,-0.0166,-1.11,165,162,-0.0135,-0.0128,True,-0.142,False
hito,to_trend,1,limit_up_count,-0.05,-0.0704,-0.0204,-1.29,166,158,-0.0604,0.0258,False,-0.165,False
hito,to_trend,1,limit_up_count_ma5,-0.0607,-0.06,0.0007,0.05,167,165,-0.0241,0.0267,False,0.006,False
hito,to_trend,1,blow_rate,-0.0804,-0.0453,0.0351,2.42,166,167,0.0604,0.0139,True,0.309,False
hito,to_trend,1,max_board_height,-0.0473,-0.0785,-0.0312,-2.07,158,152,-0.0661,0.0019,False,-0.264,False
hito,to_trend,1,lu_premium_1d,-0.0509,-0.0791,-0.0282,-1.9,167,167,-0.051,-0.0062,True,-0.242,False
hito,to_trend,3,limit_up_count,-0.0724,-0.0786,-0.0062,-0.43,165,157,-0.036,0.0261,False,-0.055,False
hito,to_trend,3,limit_up_count_ma5,-0.0771,-0.0712,0.0059,0.44,167,165,-0.0212,0.033,False,0.056,False
hito,to_trend,3,blow_rate,-0.0795,-0.0649,0.0146,1.04,165,166,0.0161,0.0199,True,0.133,False
hito,to_trend,3,max_board_height,-0.0766,-0.0787,-0.0021,-0.15,158,152,-0.0212,0.0248,False,-0.019,False
hito,to_trend,3,lu_premium_1d,-0.0648,-0.0905,-0.0257,-1.87,166,166,-0.0149,-0.0332,True,-0.239,False
hito,to_trend,5,limit_up_count,-0.0751,-0.0769,-0.0018,-0.13,165,156,-0.0323,0.0306,False,-0.017,False
hito,to_trend,5,limit_up_count_ma5,-0.075,-0.0711,0.0039,0.29,165,165,-0.013,0.0196,False,0.037,False
hito,to_trend,5,blow_rate,-0.0825,-0.0702,0.0123,0.89,163,166,0.0339,0.0026,True,0.114,False
hito,to_trend,5,max_board_height,-0.0755,-0.0783,-0.0028,-0.2,158,152,-0.0141,0.0166,False,-0.026,False
hito,to_trend,5,lu_premium_1d,-0.0582,-0.0938,-0.0357,-2.6,166,164,-0.0306,-0.0357,True,-0.332,False
hito,to_trend,10,limit_up_count,-0.077,-0.0786,-0.0016,-0.12,161,156,-0.0108,0.005,False,-0.015,False
hito,to_trend,10,limit_up_count_ma5,-0.0688,-0.0831,-0.0143,-1.15,163,165,-0.0181,-0.0129,True,-0.147,False
hito,to_trend,10,blow_rate,-0.0744,-0.0727,0.0017,0.12,162,163,0.0165,0.0029,True,0.015,False
hito,to_trend,10,max_board_height,-0.0724,-0.0833,-0.0109,-0.84,156,152,-0.0048,-0.0046,True,-0.107,False
hito,to_trend,10,lu_premium_1d,-0.0684,-0.0839,-0.0155,-1.19,165,162,-0.0073,-0.0187,True,-0.152,False
hito,amihud20,1,limit_up_count,0.0142,0.0208,0.0066,0.33,166,158,-0.0043,0.0154,False,0.042,False
hito,amihud20,1,limit_up_count_ma5,0.0236,0.0123,-0.0112,-0.58,167,165,-0.0079,-0.0157,True,-0.074,False
hito,amihud20,1,blow_rate,0.0033,0.024,0.0207,1.06,166,167,0.048,-0.0062,False,0.135,False
hito,amihud20,1,max_board_height,0.0107,0.0194,0.0087,0.45,158,152,0.0183,-0.0054,False,0.057,False
hito,amihud20,1,lu_premium_1d,0.0188,0.016,-0.0028,-0.14,167,167,0.0235,-0.0276,False,-0.018,False
hito,amihud20,3,limit_up_count,0.0275,0.032,0.0044,0.23,165,157,-0.0002,0.0051,False,0.029,False
hito,amihud20,3,limit_up_count_ma5,0.0291,0.0264,-0.0027,-0.15,167,165,-0.0026,-0.0025,True,-0.019,False
hito,amihud20,3,blow_rate,0.0122,0.0284,0.0162,0.86,165,166,0.0333,-0.0004,False,0.11,False
hito,amihud20,3,max_board_height,0.0213,0.0349,0.0136,0.69,158,152,0.0637,-0.0219,False,0.088,False
hito,amihud20,3,lu_premium_1d,0.0211,0.0309,0.0098,0.54,166,166,0.0291,-0.0052,False,0.069,False
hito,amihud20,5,limit_up_count,0.0342,0.0336,-0.0006,-0.03,165,156,0.0026,-0.0074,False,-0.004,False
hito,amihud20,5,limit_up_count_ma5,0.0264,0.0239,-0.0026,-0.14,165,165,-0.005,0.0002,False,-0.018,False
hito,amihud20,5,blow_rate,0.0095,0.0469,0.0374,2.07,163,166,0.041,0.036,True,0.264,False
hito,amihud20,5,max_board_height,0.0187,0.0343,0.0156,0.83,158,152,0.0115,0.0182,True,0.106,False
hito,amihud20,5,lu_premium_1d,0.0152,0.0448,0.0296,1.68,166,164,0.0176,0.0425,True,0.214,False
hito,amihud20,10,limit_up_count,0.0262,0.0562,0.03,1.52,161,156,0.0429,0.0157,True,0.194,False
hito,amihud20,10,limit_up_count_ma5,0.0222,0.0518,0.0296,1.52,163,165,0.0576,-0.0001,False,0.194,False
hito,amihud20,10,blow_rate,0.0169,0.0615,0.0445,2.28,162,163,0.0443,0.0317,True,0.291,False
hito,amihud20,10,max_board_height,0.0163,0.0531,0.0368,1.79,156,152,0.0368,0.0327,True,0.228,False
hito,amihud20,10,lu_premium_1d,0.0422,0.0401,-0.0022,-0.11,165,162,-0.0039,-0.0005,True,-0.014,False
hito,vp_div,1,limit_up_count,-0.0364,0.0041,0.0406,2.6,166,158,0.0059,0.0832,True,0.332,False
hito,vp_div,1,limit_up_count_ma5,-0.0386,-0.0027,0.0359,2.43,167,165,0.0102,0.0644,True,0.31,False
hito,vp_div,1,blow_rate,-0.0064,-0.0218,-0.0153,-1.09,166,167,0.0077,-0.0395,False,-0.139,False
hito,vp_div,1,max_board_height,-0.0031,-0.0133,-0.0103,-0.65,158,152,-0.0216,-0.0037,True,-0.083,False
hito,vp_div,1,lu_premium_1d,-0.0113,-0.0295,-0.0182,-1.28,167,167,-0.0228,-0.0124,True,-0.163,False
hito,vp_div,3,limit_up_count,-0.0346,-0.0174,0.0172,1.17,165,157,-0.0191,0.0624,False,0.149,False
hito,vp_div,3,limit_up_count_ma5,-0.0417,-0.0114,0.0302,2.15,167,165,0.0052,0.0587,True,0.274,False
hito,vp_div,3,blow_rate,-0.011,-0.0235,-0.0124,-0.89,165,166,0.0062,-0.032,False,-0.114,False
hito,vp_div,3,max_board_height,-0.0248,-0.0254,-0.0007,-0.05,158,152,-0.0209,0.0169,False,-0.006,False
hito,vp_div,3,lu_premium_1d,-0.0147,-0.0345,-0.0198,-1.44,166,166,-0.0356,-0.0033,True,-0.184,False
hito,vp_div,5,limit_up_count,-0.0411,-0.0291,0.012,0.8,165,156,-0.0227,0.058,False,0.102,False
hito,vp_div,5,limit_up_count_ma5,-0.0431,-0.0286,0.0144,0.98,165,165,-0.0042,0.0361,False,0.125,False
hito,vp_div,5,blow_rate,-0.0143,-0.0326,-0.0183,-1.25,163,166,-0.0013,-0.0399,True,-0.16,False
hito,vp_div,5,max_board_height,-0.0254,-0.0381,-0.0126,-0.85,158,152,-0.0366,0.0048,False,-0.108,False
hito,vp_div,5,lu_premium_1d,-0.022,-0.0403,-0.0183,-1.26,166,164,-0.0187,-0.0175,True,-0.161,False
hito,vp_div,10,limit_up_count,-0.0459,-0.0223,0.0236,1.57,161,156,0.0193,0.037,True,0.2,False
hito,vp_div,10,limit_up_count_ma5,-0.0534,-0.0168,0.0366,2.49,163,165,0.0419,0.0341,True,0.318,False
hito,vp_div,10,blow_rate,-0.0202,-0.0308,-0.0107,-0.71,162,163,-0.016,-0.0178,True,-0.091,False
hito,vp_div,10,max_board_height,-0.0406,-0.0261,0.0146,0.96,156,152,-0.0021,0.019,False,0.123,False
hito,vp_div,10,lu_premium_1d,-0.0325,-0.0388,-0.0063,-0.43,165,162,-0.0218,0.007,False,-0.055,False
hito,gap,1,limit_up_count,0.0422,0.0342,-0.008,-0.51,166,158,-0.0004,-0.0142,True,-0.065,False
hito,gap,1,limit_up_count_ma5,0.0435,0.036,-0.0075,-0.48,167,165,-0.0278,0.0139,False,-0.061,False
hito,gap,1,blow_rate,0.0314,0.0342,0.0028,0.17,166,167,-0.0246,0.0225,False,0.022,False
hito,gap,1,max_board_height,0.0417,0.0202,-0.0214,-1.27,158,152,-0.0048,-0.0352,True,-0.162,False
hito,gap,1,lu_premium_1d,0.0249,0.0458,0.0209,1.3,167,167,0.0233,0.0173,True,0.166,False
hito,gap,3,limit_up_count,0.0492,0.0408,-0.0084,-0.57,165,157,-0.0146,-0.0,True,-0.073,False
hito,gap,3,limit_up_count_ma5,0.0495,0.037,-0.0125,-0.86,167,165,-0.0159,-0.0075,True,-0.11,False
hito,gap,3,blow_rate,0.0402,0.0354,-0.0048,-0.31,165,166,-0.0149,0.0003,False,-0.04,False
hito,gap,3,max_board_height,0.03,0.0416,0.0116,0.75,158,152,0.0227,-0.0006,False,0.096,False
hito,gap,3,lu_premium_1d,0.0319,0.0577,0.0258,1.77,166,166,0.0253,0.024,True,0.226,False
hito,gap,5,limit_up_count,0.0467,0.0371,-0.0097,-0.65,165,156,-0.0133,-0.0052,True,-0.083,False
hito,gap,5,limit_up_count_ma5,0.0504,0.036,-0.0144,-0.99,165,165,-0.0231,-0.0035,True,-0.126,False
hito,gap,5,blow_rate,0.04,0.0349,-0.0051,-0.33,163,166,-0.022,0.0094,False,-0.042,False
hito,gap,5,max_board_height,0.0443,0.0387,-0.0057,-0.36,158,152,0.0183,-0.0258,False,-0.046,False
hito,gap,5,lu_premium_1d,0.0367,0.0573,0.0206,1.4,166,164,0.0313,0.0095,True,0.179,False
hito,gap,10,limit_up_count,0.0548,0.0405,-0.0143,-0.94,161,156,-0.0128,-0.0138,True,-0.12,False
hito,gap,10,limit_up_count_ma5,0.0475,0.0484,0.0009,0.06,163,165,-0.0064,0.0108,False,0.008,False
hito,gap,10,blow_rate,0.0378,0.0432,0.0053,0.34,162,163,-0.0193,0.0266,False,0.043,False
hito,gap,10,max_board_height,0.0376,0.047,0.0095,0.6,156,152,0.0212,-0.0038,False,0.077,False
hito,gap,10,lu_premium_1d,0.0439,0.0539,0.01,0.65,165,162,0.0211,-0.0031,False,0.083,False
hito,c2l5,1,limit_up_count,-0.0815,-0.0927,-0.0112,-0.58,166,158,-0.046,0.0248,False,-0.074,False
hito,c2l5,1,limit_up_count_ma5,-0.0955,-0.0816,0.0138,0.76,167,165,-0.0154,0.0412,False,0.097,False
hito,c2l5,1,blow_rate,-0.088,-0.0838,0.0042,0.24,166,167,0.0405,-0.0114,False,0.031,False
hito,c2l5,1,max_board_height,-0.0599,-0.0962,-0.0363,-1.96,158,152,-0.0718,0.0087,False,-0.25,False
hito,c2l5,1,lu_premium_1d,-0.0801,-0.0941,-0.014,-0.78,167,167,-0.0613,0.0374,False,-0.1,False
hito,c2l5,3,limit_up_count,-0.1099,-0.1165,-0.0067,-0.38,165,157,-0.0477,0.0357,False,-0.048,False
hito,c2l5,3,limit_up_count_ma5,-0.1204,-0.1129,0.0075,0.43,167,165,-0.035,0.0468,False,0.055,False
hito,c2l5,3,blow_rate,-0.0992,-0.1096,-0.0104,-0.6,165,166,0.0039,-0.0033,False,-0.077,False
hito,c2l5,3,max_board_height,-0.1049,-0.1191,-0.0142,-0.81,158,152,-0.0455,0.028,False,-0.103,False
hito,c2l5,3,lu_premium_1d,-0.1052,-0.1214,-0.0162,-0.97,166,166,-0.0391,0.0135,False,-0.124,False
hito,c2l5,5,limit_up_count,-0.1252,-0.1244,0.0008,0.04,165,156,-0.0394,0.0382,False,0.005,False
hito,c2l5,5,limit_up_count_ma5,-0.13,-0.1181,0.012,0.65,165,165,-0.0216,0.0399,False,0.083,False
hito,c2l5,5,blow_rate,-0.1054,-0.1375,-0.032,-1.78,163,166,0.0015,-0.038,False,-0.227,False
